export_index,mirror_id,position_key,x,y
147,281435064245271,"[""hex-band"",12,1,2]",-20.2649944486,113.7
148,155069851139912,"[""hex-band"",12,1,3]",-30.397491672800001,107.84999999999999
149,61339523627770,"[""hex-band"",12,1,4]",-40.529988897099997,102
150,253240753052662,"[""hex-band"",12,1,5]",-50.662486121400001,96.150000000000006
151,229009583568750,"[""hex-band"",12,1,6]",-60.794983345699997,90.299999999999997
152,110903855869588,"[""hex-band"",12,1,7]",-70.927480569899998,84.450000000000003
153,259658379633096,"[""hex-band"",12,1,8]",-81.059977794199995,78.599999999999994
154,74266446450040,"[""hex-band"",12,1,9]",-91.192475018500005,72.75
155,226286276109516,"[""hex-band"",12,1,10]",-101.3249722428,66.900000000000006
156,169235791257023,"[""hex-band"",12,1,11]",-111.4574694671,61.049999999999997
157,117937354484107,"[""hex-band"",12,2,0]",-121.58996669130001,55.200000000000003
158,219757636121032,"[""hex-band"",12,2,1]",-121.58996669130001,43.5
159,35612362782156,"[""hex-band"",12,2,2]",-121.58996669130001,31.800000000000001
160,46639056168315,"[""hex-band"",12,2,3]",-121.58996669130001,20.100000000000001
161,123589898328340,"[""hex-band"",12,2,4]",-121.58996669130001,8.4000000000000004
162,146260826751562,"[""hex-band"",12,2,5]",-121.58996669130001,-3.2999999999999998
163,120548681186564,"[""hex-band"",12,2,6]",-121.58996669130001,-15
164,150534760744571,"[""hex-band"",12,2,7]",-121.58996669130001,-26.699999999999999
165,247201299275302,"[""hex-band"",12,2,8]",-121.58996669130001,-38.399999999999999
166,271946601262280,"[""hex-band"",12,2,9]",-121.58996669130001,-50.100000000000001
167,21708508138883,"[""hex-band"",12,2,10]",-121.58996669130001,-61.799999999999997
168,265754388044411,"[""hex-band"",12,2,11]",-121.58996669130001,-73.5
169,30411183859251,"[""hex-band"",12,3,0]",-121.58996669130001,-85.200000000000003
170,166302607510144,"[""hex-band"",12,3,1]",-111.4574694671,-91.049999999999997
171,17869129087078,"[""hex-band"",12,3,2]",-101.3249722428,-96.900000000000006
172,187541238596124,"[""hex-band"",12,3,3]",-91.192475018500005,-102.75
173,204288487503921,"[""hex-band"",12,3,4]",-81.059977794199995,-108.59999999999999
174,116316732120640,"[""hex-band"",12,3,5]",-70.927480569899998,-114.45
175,137707475973211,"[""hex-band"",12,3,6]",-60.794983345699997,-120.3
176,272414163012702,"[""hex-band"",12,3,7]",-50.662486121400001,-126.15000000000001
177,194945863272242,"[""hex-band"",12,3,8]",-40.529988897099997,-132
178,67106962953241,"[""hex-band"",12,3,9]",-30.397491672800001,-137.84999999999999
179,34604938764943,"[""hex-band"",12,3,10]",-20.2649944486,-143.69999999999999
180,19423641866985,"[""hex-band"",12,3,11]",-10.1324972243,-149.55000000000001
181,279966804695459,"[""hex-band"",12,4,0]",0,-155.40000000000001
182,147161093678494,"[""hex-band"",12,4,1]",10.1324972243,-149.55000000000001
183,41310639069051,"[""hex-band"",12,4,2]",20.2649944486,-143.69999999999999
184,43981739894554,"[""hex-band"",12,4,3]",30.397491672800001,-137.84999999999999
185,124121343271844,"[""hex-band"",12,4,4]",40.529988897099997,-132
186,141464618033261,"[""hex-band"",12,4,5]",50.662486121400001,-126.15000000000001
187,197897013595157,"[""hex-band"",12,4,6]",60.794983345699997,-120.3
188,40539965940612,"[""hex-band"",12,4,7]",70.927480569899998,-114.45
189,88914227476885,"[""hex-band"",12,4,8]",81.059977794199995,-108.59999999999999
190,55123481297883,"[""hex-band"",12,4,9]",91.192475018500005,-102.75
191,186790265827907,"[""hex-band"",12,4,10]",101.3249722428,-96.900000000000006
192,35637851789039,"[""hex-band"",12,4,11]",111.4574694671,-91.049999999999997
193,11164151434121,"[""hex-band"",12,5,0]",121.58996669130001,-85.200000000000003
194,116164255541382,"[""hex-band"",12,5,1]",121.58996669130001,-73.5
195,75227080610486,"[""hex-band"",12,5,2]",121.58996669130001,-61.799999999999997
196,134715498883849,"[""hex-band"",12,5,3]",121.58996669130001,-50.100000000000001
197,153813569158249,"[""hex-band"",12,5,4]",121.58996669130001,-38.399999999999999
198,11820283705204,"[""hex-band"",12,5,5]",121.58996669130001,-26.699999999999999
199,184012306912625,"[""hex-band"",12,5,6]",121.58996669130001,-15
200,119611443665031,"[""hex-band"",12,5,7]",121.58996669130001,-3.2999999999999998
201,160700819315072,"[""hex-band"",12,5,8]",121.58996669130001,8.4000000000000004
202,250744431195498,"[""hex-band"",12,5,9]",121.58996669130001,20.100000000000001
203,124714590254959,"[""hex-band"",12,5,10]",121.58996669130001,31.800000000000001
204,91670882417122,"[""hex-band"",12,5,11]",121.58996669130001,43.5
205,69555350630589,"[""hex-band"",13,0,0]",131.7224639156,61.049999999999997
206,40662886654065,"[""hex-band"",13,0,1]",121.58996669130001,66.900000000000006
207,83934908876773,"[""hex-band"",13,0,2]",111.4574694671,72.75
208,41638843280213,"[""hex-band"",13,0,3]",101.3249722428,78.599999999999994
209,275908030693144,"[""hex-band"",13,0,4]",91.192475018500005,84.450000000000003
210,28244214077752,"[""hex-band"",13,0,5]",81.059977794199995,90.299999999999997
211,254413689136265,"[""hex-band"",13,0,6]",70.927480569899998,96.150000000000006
212,244012985895872,"[""hex-band"",13,0,7]",60.794983345699997,102
213,223515432283264,"[""hex-band"",13,0,8]",50.662486121400001,107.84999999999999
214,194621901044911,"[""hex-band"",13,0,9]",40.529988897099997,113.7
215,143927768118125,"[""hex-band"",13,0,10]",30.397491672800001,119.55
216,278336733461073,"[""hex-band"",13,0,11]",20.2649944486,125.40000000000001
217,194998621578182,"[""hex-band"",13,0,12]",10.1324972243,131.25
218,262997427547024,"[""hex-band"",13,1,0]",0,137.09999999999999
219,105807764202739,"[""hex-band"",13,1,1]",-10.1324972243,131.25
220,240076024820603,"[""hex-band"",13,1,2]",-20.2649944486,125.40000000000001
221,270395461996760,"[""hex-band"",13,1,3]",-30.397491672800001,119.55
222,260763522094417,"[""hex-band"",13,1,4]",-40.529988897099997,113.7
223,139185481376976,"[""hex-band"",13,1,5]",-50.662486121400001,107.84999999999999
224,241806086325726,"[""hex-band"",13,1,6]",-60.794983345699997,102
225,106685888860178,"[""hex-band"",13,1,7]",-70.927480569899998,96.150000000000006
226,265533450351955,"[""hex-band"",13,1,8]",-81.059977794199995,90.299999999999997
227,48412176434409,"[""hex-band"",13,1,9]",-91.192475018500005,84.450000000000003
228,254230798140059,"[""hex-band"",13,1,10]",-101.3249722428,78.599999999999994
229,16604965764617,"[""hex-band"",13,1,11]",-111.4574694671,72.75
230,29301980458594,"[""hex-band"",13,1,12]",-121.58996669130001,66.900000000000006
231,6342167325607,"[""hex-band"",13,2,0]",-131.7224639156,61.049999999999997
232,205387399329187,"[""hex-band"",13,2,1]",-131.7224639156,49.350000000000001
233,31576099617909,"[""hex-band"",13,2,2]",-131.7224639156,37.649999999999999
234,155348272212373,"[""hex-band"",13,2,3]",-131.7224639156,25.949999999999999
235,72986731195544,"[""hex-band"",13,2,4]",-131.7224639156,14.25
236,55061459849205,"[""hex-band"",13,2,5]",-131.7224639156,2.5499999999999998
237,186136989051325,"[""hex-band"",13,2,6]",-131.7224639156,-9.1500000000000004
238,2166446701338,"[""hex-band"",13,2,7]",-131.7224639156,-20.850000000000001
239,204611909141200,"[""hex-band"",13,2,8]",-131.7224639156,-32.549999999999997
240,247442533882217,"[""hex-band"",13,2,9]",-131.7224639156,-44.25
241,129861518656581,"[""hex-band"",13,2,10]",-131.7224639156,-55.950000000000003
242,266569196569164,"[""hex-band"",13,2,11]",-131.7224639156,-67.650000000000006
243,125018598961772,"[""hex-band"",13,2,12]",-131.7224639156,-79.349999999999994
244,20901246463210,"[""hex-band"",13,3,0]",-131.7224639156,-91.049999999999997
245,55801601763428,"[""hex-band"",13,3,1]",-121.58996669130001,-96.900000000000006
246,78742762328867,"[""hex-band"",13,3,2]",-111.4574694671,-102.75
247,75286828196666,"[""hex-band"",13,3,3]",-101.3249722428,-108.59999999999999
248,122972312859154,"[""hex-band"",13,3,4]",-91.192475018500005,-114.45
249,192621965202897,"[""hex-band"",13,3,5]",-81.059977794199995,-120.3
250,227950892214684,"[""hex-band"",13,3,6]",-70.927480569899998,-126.15000000000001
251,155066289025551,"[""hex-band"",13,3,7]",-60.794983345699997,-132
252,41919185317433,"[""hex-band"",13,3,8]",-50.662486121400001,-137.84999999999999
253,122704835461708,"[""hex-band"",13,3,9]",-40.529988897099997,-143.69999999999999
254,93677020544830,"[""hex-band"",13,3,10]",-30.397491672800001,-149.55000000000001
255,155731814629612,"[""hex-band"",13,3,11]",-20.2649944486,-155.40000000000001
256,271870630794992,"[""hex-band"",13,3,12]",-10.1324972243,-161.25
257,2202198738950,"[""hex-band"",13,4,0]",0,-167.09999999999999
258,218499158361670,"[""hex-band"",13,4,1]",10.1324972243,-161.25
259,131219256012028,"[""hex-band"",13,4,2]",20.2649944486,-155.40000000000001
260,49164607448423,"[""hex-band"",13,4,3]",30.397491672800001,-149.55000000000001
261,216061378100022,"[""hex-band"",13,4,4]",40.529988897099997,-143.69999999999999
262,190343948247824,"[""hex-band"",13,4,5]",50.662486121400001,-137.84999999999999
263,132026628202612,"[""hex-band"",13,4,6]",60.794983345699997,-132
264,48044195436110,"[""hex-band"",13,4,7]",70.927480569899998,-126.15000000000001
265,67069787442612,"[""hex-band"",13,4,8]",81.059977794199995,-120.3
266,115562487175916,"[""hex-band"",13,4,9]",91.192475018500005,-114.45
267,134491681259123,"[""hex-band"",13,4,10]",101.3249722428,-108.59999999999999
268,137381878144778,"[""hex-band"",13,4,11]",111.4574694671,-102.75
269,86795514705281,"[""hex-band"",13,4,12]",121.58996669130001,-96.900000000000006
270,80229852405869,"[""hex-band"",13,5,0]",131.7224639156,-91.049999999999997
271,155858580934219,"[""hex-band"",13,5,1]",131.7224639156,-79.349999999999994
272,138812124217486,"[""hex-band"",13,5,2]",131.7224639156,-67.650000000000006
273,123819954583165,"[""hex-band"",13,5,3]",131.7224639156,-55.950000000000003
274,80910363570965,"[""hex-band"",13,5,4]",131.7224639156,-44.25
275,192276226297692,"[""hex-band"",13,5,5]",131.7224639156,-32.549999999999997
276,180530819743717,"[""hex-band"",13,5,6]",131.7224639156,-20.850000000000001
277,68141946955765,"[""hex-band"",13,5,7]",131.7224639156,-9.1500000000000004
278,188308247892896,"[""hex-band"",13,5,8]",131.7224639156,2.5499999999999998
279,74674877293930,"[""hex-band"",13,5,9]",131.7224639156,14.25
280,96630520302892,"[""hex-band"",13,5,10]",131.7224639156,25.949999999999999
281,34598735229668,"[""hex-band"",13,5,11]",131.7224639156,37.649999999999999
282,76325793499876,"[""hex-band"",13,5,12]",131.7224639156,49.350000000000001
283,104552433444533,"[""hex-band"",14,0,0]",141.85496113990001,66.900000000000006
284,168880754338744,"[""hex-band"",14,0,1]",131.7224639156,72.75
285,50458691862069,"[""hex-band"",14,0,2]",121.58996669130001,78.599999999999994
286,27887023483763,"[""hex-band"",14,0,3]",111.4574694671,84.450000000000003
287,246063195867582,"[""hex-band"",14,0,4]",101.3249722428,90.299999999999997
288,263624242021151,"[""hex-band"",14,0,5]",91.192475018500005,96.150000000000006
289,147837621493787,"[""hex-band"",14,0,6]",81.059977794199995,102
290,169046582480812,"[""hex-band"",14,0,7]",70.927480569899998,107.84999999999999
291,218778994981048,"[""hex-band"",14,0,8]",60.794983345699997,113.7
292,47201761296504,"[""hex-band"",14,0,9]",50.662486121400001,119.55
293,42554378542029,"[""hex-band"",14,0,10]",40.529988897099997,125.40000000000001
294,5093330953218,"[""hex-band"",14,0,11]",30.397491672800001,131.25
295,10157399936884,"[""hex-band"",14,0,12]",20.2649944486,137.09999999999999
296,196638726081398,"[""hex-band"",14,0,13]",10.1324972243,142.94999999999999
297,104483310974754,"[""hex-band"",14,1,0]",0,148.80000000000001
298,268809013135831,"[""hex-band"",14,1,1]",-10.1324972243,142.94999999999999
299,82372187750958,"[""hex-band"",14,1,2]",-20.2649944486,137.09999999999999
300,43387795452148,"[""hex-band"",14,1,3]",-30.397491672800001,131.25
301,263379652708624,"[""hex-band"",14,1,4]",-40.529988897099997,125.40000000000001
302,141688170627236,"[""hex-band"",14,1,5]",-50.662486121400001,119.55
303,230247869296974,"[""hex-band"",14,1,6]",-60.794983345699997,113.7
304,15600588583948,"[""hex-band"",14,1,7]",-70.927480569899998,107.84999999999999
305,242669736797898,"[""hex-band"",14,1,8]",-81.059977794199995,102
306,264581680765917,"[""hex-band"",14,1,9]",-91.192475018500005,96.150000000000006
307,208697108726381,"[""hex-band"",14,1,10]",-101.3249722428,90.299999999999997
308,172350385716933,"[""hex-band"",14,1,11]",-111.4574694671,84.450000000000003
309,175581494704135,"[""hex-band"",14,1,12]",-121.58996669130001,78.599999999999994
310,171039940519581,"[""hex-band"",14,1,13]",-131.7224639156,72.75
311,100213520434424,"[""hex-band"",14,2,0]",-141.85496113990001,66.900000000000006
312,97362952347105,"[""hex-band"",14,2,1]",-141.85496113990001,55.200000000000003
313,272336415320228,"[""hex-band"",14,2,2]",-141.85496113990001,43.5
314,65826349253664,"[""hex-band"",14,2,3]",-141.85496113990001,31.800000000000001
315,132185601536353,"[""hex-band"",14,2,4]",-141.85496113990001,20.100000000000001
316,219706864609084,"[""hex-band"",14,2,5]",-141.85496113990001,8.4000000000000004
317,63718526562655,"[""hex-band"",14,2,6]",-141.85496113990001,-3.2999999999999998
318,113160619070789,"[""hex-band"",14,2,7]",-141.85496113990001,-15
319,42810699729242,"[""hex-band"",14,2,8]",-141.85496113990001,-26.699999999999999
320,208063182875100,"[""hex-band"",14,2,9]",-141.85496113990001,-38.399999999999999
321,158125880803573,"[""hex-band"",14,2,10]",-141.85496113990001,-50.100000000000001
322,184375732270631,"[""hex-band"",14,2,11]",-141.85496113990001,-61.799999999999997
323,97859214930507,"[""hex-band"",14,2,12]",-141.85496113990001,-73.5
324,6668035432681,"[""hex-band"",14,2,13]",-141.85496113990001,-85.200000000000003
325,54868047310679,"[""hex-band"",14,3,0]",-141.85496113990001,-96.900000000000006
326,219387671005483,"[""hex-band"",14,3,1]",-131.7224639156,-102.75
327,174059073166420,"[""hex-band"",14,3,2]",-121.58996669130001,-108.59999999999999
328,26883909849444,"[""hex-band"",14,3,3]",-111.4574694671,-114.45
329,272521787513325,"[""hex-band"",14,3,4]",-101.3249722428,-120.3
330,118423826764794,"[""hex-band"",14,3,5]",-91.192475018500005,-126.15000000000001
331,218310116844472,"[""hex-band"",14,3,6]",-81.059977794199995,-132
332,71803465337110,"[""hex-band"",14,3,7]",-70.927480569899998,-137.84999999999999
333,123932482719172,"[""hex-band"",14,3,8]",-60.794983345699997,-143.69999999999999
334,110178412477435,"[""hex-band"",14,3,9]",-50.662486121400001,-149.55000000000001
335,172597950512938,"[""hex-band"",14,3,10]",-40.529988897099997,-155.40000000000001
336,266587565598981,"[""hex-band"",14,3,11]",-30.397491672800001,-161.25
337,113700989403028,"[""hex-band"",14,3,12]",-20.2649944486,-167.09999999999999
338,135923717680055,"[""hex-band"",14,3,13]",-10.1324972243,-172.94999999999999
339,108904767949121,"[""hex-band"",14,4,0]",0,-178.80000000000001
340,265800708613213,"[""hex-band"",14,4,1]",10.1324972243,-172.94999999999999
341,53762842604883,"[""hex-band"",14,4,2]",20.2649944486,-167.09999999999999
342,226584797150810,"[""hex-band"",14,4,3]",30.397491672800001,-161.25
343,97260863328553,"[""hex-band"",14,4,4]",40.529988897099997,-155.40000000000001
344,185371135600664,"[""hex-band"",14,4,5]",50.662486121400001,-149.55000000000001
345,28513564837206,"[""hex-band"",14,4,6]",60.794983345699997,-143.69999999999999
346,100770446782432,"[""hex-band"",14,4,7]",70.927480569899998,-137.84999999999999
347,131475072638537,"[""hex-band"",14,4,8]",81.059977794199995,-132
348,215308475687211,"[""hex-band"",14,4,9]",91.192475018500005,-126.15000000000001
349,160503736472871,"[""hex-band"",14,4,10]",101.3249722428,-120.3
350,149489916915100,"[""hex-band"",14,4,11]",111.4574694671,-114.45
351,214375457858177,"[""hex-band"",14,4,12]",121.58996669130001,-108.59999999999999
352,92633479744761,"[""hex-band"",14,4,13]",131.7224639156,-102.75
353,29722893422921,"[""hex-band"",14,5,0]",141.85496113990001,-96.900000000000006
354,246962660307875,"[""hex-band"",14,5,1]",141.85496113990001,-85.200000000000003
355,147601001709013,"[""hex-band"",14,5,2]",141.85496113990001,-73.5
356,127081564632702,"[""hex-band"",14,5,3]",141.85496113990001,-61.799999999999997
