export_index,mirror_id,position_key,x,y
106,21100493715803,"[""ring3"",""active"",3]",118.31311424019999,45.416149429900003
107,269401024120553,"[""ring3"",""active"",4]",112.9177023137,57.534443027199998
108,24001370476862,"[""ring3"",""active"",5]",106.285140411,69.022377227000007
109,85543209124447,"[""ring3"",""active"",6]",98.4880962684,79.7540878179
110,43223118027071,"[""ring3"",""active"",7]",89.611995933200006,89.611995933200006
111,25623575773241,"[""ring3"",""active"",8]",79.7540878179,98.4880962684
112,42003389714630,"[""ring3"",""active"",9]",69.022377227000007,106.285140411
113,173233600349033,"[""ring3"",""active"",10]",57.534443027199998,112.9177023137
114,166617546774744,"[""ring3"",""active"",11]",45.416149429900003,118.31311424019999
115,178831113494194,"[""ring3"",""active"",12]",32.800266995400001,122.4122629285
116,28095630898990,"[""ring3"",""active"",13]",19.825017971800001,125.1702372478
117,19801002341314,"[""ring3"",""active"",14]",6.6325619026,126.55682025420001
118,58685437539979,"[""ring3"",""active"",15]",-6.6325619026,126.55682025420001
119,17543371511003,"[""ring3"",""active"",16]",-19.825017971800001,125.1702372478
120,46877405992558,"[""ring3"",""active"",17]",-32.800266995400001,122.4122629285
121,273908240264989,"[""ring3"",""active"",18]",-45.416149429900003,118.31311424019999
122,161842297312095,"[""ring3"",""active"",19]",-57.534443027199998,112.9177023137
123,231218104024720,"[""ring3"",""active"",20]",-69.022377227000007,106.285140411
124,205055244769105,"[""ring3"",""active"",21]",-79.7540878179,98.4880962684
125,191462345087505,"[""ring3"",""active"",22]",-89.611995933200006,89.611995933200006
126,265632588695131,"[""ring3"",""active"",23]",-98.4880962684,79.7540878179
127,276076003264301,"[""ring3"",""active"",24]",-106.285140411,69.022377227000007
128,130320065610047,"[""ring3"",""active"",25]",-112.9177023137,57.534443027199998
129,59230288788533,"[""ring3"",""active"",26]",-118.31311424019999,45.416149429900003
130,226518258385086,"[""ring3"",""active"",27]",-122.4122629285,32.800266995400001
131,81015478178530,"[""ring3"",""active"",28]",-125.1702372478,19.825017971800001
132,210566870952543,"[""ring3"",""active"",29]",-126.55682025420001,6.6325619026
133,3505673751328,"[""ring3"",""active"",30]",-126.55682025420001,-6.6325619026
134,253362427386527,"[""ring3"",""active"",31]",-125.1702372478,-19.825017971800001
135,76531743404135,"[""ring3"",""active"",32]",-122.4122629285,-32.800266995400001
136,195453761152477,"[""ring3"",""active"",33]",-118.31311424019999,-45.416149429900003
137,63322776522913,"[""ring3"",""active"",34]",-112.9177023137,-57.534443027199998
138,113370853181240,"[""ring3"",""active"",35]",-106.285140411,-69.022377227000007
139,268794731500274,"[""ring3"",""active"",36]",-98.4880962684,-79.7540878179
140,48292612333692,"[""ring3"",""active"",37]",-89.611995933200006,-89.611995933200006
141,104208630898379,"[""ring3"",""active"",38]",-79.7540878179,-98.4880962684
142,127018589188985,"[""ring3"",""active"",39]",-69.022377227000007,-106.285140411
143,244169488799987,"[""ring3"",""active"",40]",-57.534443027199998,-112.9177023137
144,148935662595744,"[""ring3"",""active"",41]",-45.416149429900003,-118.31311424019999
145,199967798838602,"[""ring3"",""active"",42]",-32.800266995400001,-122.4122629285
146,121681998251905,"[""ring3"",""active"",43]",-19.825017971800001,-125.1702372478
147,182935117419065,"[""ring3"",""active"",44]",-6.6325619026,-126.55682025420001
148,86274112702088,"[""ring3"",""active"",45]",6.6325619026,-126.55682025420001
149,244499907031112,"[""ring3"",""active"",46]",19.825017971800001,-125.1702372478
150,222166567313161,"[""ring3"",""active"",47]",32.800266995400001,-122.4122629285
151,267749192257242,"[""ring3"",""active"",48]",45.416149429900003,-118.31311424019999
152,13950193364604,"[""ring3"",""active"",49]",57.534443027199998,-112.9177023137
153,272467347277926,"[""ring3"",""active"",50]",69.022377227000007,-106.285140411
154,11858837470873,"[""ring3"",""active"",51]",79.7540878179,-98.4880962684
155,189466156649008,"[""ring3"",""active"",52]",89.611995933200006,-89.611995933200006
156,76442142729759,"[""ring3"",""active"",53]",98.4880962684,-79.7540878179
157,250969228161012,"[""ring3"",""active"",54]",106.285140411,-69.022377227000007
158,184232455508123,"[""ring3"",""active"",55]",112.9177023137,-57.534443027199998
159,42226490475413,"[""ring3"",""active"",56]",118.31311424019999,-45.416149429900003
160,144422509818658,"[""ring3"",""active"",57]",122.4122629285,-32.800266995400001
161,98077237719699,"[""ring3"",""active"",58]",125.1702372478,-19.825017971800001
162,120457024512250,"[""ring3"",""active"",59]",126.55682025420001,-6.6325619026
163,5424059042925,"[""ring4"",""active"",0]",139.6873521986,6.6541287047999997
164,184631012827970,"[""ring4"",""active"",1]",138.42232190589999,19.902125294499999
165,190689089557200,"[""ring4"",""active"",2]",135.90371763089999,32.969885155500002
166,236894004599218,"[""ring4"",""active"",3]",132.1543482438,45.7390646311
167,146448383842108,"[""ring4"",""active"",4]",127.20816861430001,58.094024054499997
168,104860549194081,"[""ring4"",""active"",5]",121.1099721113,69.922875000000005
169,5389593131496,"[""ring4"",""active"",6]",113.9149849464,81.118493561700006
170,88418679951807,"[""ring4"",""active"",7]",105.68836603779999,91.579490484100006
171,249409769455279,"[""ring4"",""active"",8]",96.504616920000004,101.2111293593
172,44101727948432,"[""ring4"",""active"",9]",86.446907047300002,109.92618457410001
173,61639682505539,"[""ring4"",""active"",10]",75.606320597700005,117.6457312389
174,48148122241354,"[""ring4"",""active"",11]",64.081031600900005,124.2998599437
175,229813584610610,"[""ring4"",""active"",12]",51.975414858699999,129.8283098686
176,192150591661156,"[""ring4"",""active"",13]",39.399100710900001,134.18101451480001
177,21417868438074,"[""ring4"",""active"",14]",26.465982206,137.31855511520001
178,178315088531963,"[""ring4"",""active"",15]",13.293183667899999,139.21251761619999
179,197963288963277,"[""ring4"",""active"",16]",0,139.84575000000001
180,212266651691770,"[""ring4"",""active"",17]",-13.293183667899999,139.21251761619999
181,143717716437285,"[""ring4"",""active"",18]",-26.465982206,137.31855511520001
182,154191620653451,"[""ring4"",""active"",19]",-39.399100710900001,134.18101451480001
183,243286050297014,"[""ring4"",""active"",20]",-51.975414858699999,129.8283098686
184,135187365860870,"[""ring4"",""active"",21]",-64.081031600900005,124.2998599437
185,84394000815830,"[""ring4"",""active"",22]",-75.606320597700005,117.6457312389
186,196795816969926,"[""ring4"",""active"",23]",-86.446907047300002,109.92618457410001
187,62752732012976,"[""ring4"",""active"",24]",-96.504616920000004,101.2111293593
188,262689507356988,"[""ring4"",""active"",25]",-105.68836603779999,91.579490484100006
189,231588664315353,"[""ring4"",""active"",26]",-113.9149849464,81.118493561700006
190,58670018595032,"[""ring4"",""active"",27]",-121.1099721113,69.922875000000005
191,56146106527894,"[""ring4"",""active"",28]",-127.20816861430001,58.094024054499997
192,98821130631326,"[""ring4"",""active"",29]",-132.1543482438,45.7390646311
193,167574568333979,"[""ring4"",""active"",30]",-135.90371763089999,32.969885155500002
194,28634006172748,"[""ring4"",""active"",31]",-138.42232190589999,19.902125294499999
195,271869694795325,"[""ring4"",""active"",32]",-139.6873521986,6.6541287047999997
196,137894532284547,"[""ring4"",""active"",33]",-139.6873521986,-6.6541287047999997
197,109821404521477,"[""ring4"",""active"",34]",-138.42232190589999,-19.902125294499999
198,164092274472377,"[""ring4"",""active"",35]",-135.90371763089999,-32.969885155500002
199,177578951612703,"[""ring4"",""active"",36]",-132.1543482438,-45.7390646311
200,102808210306553,"[""ring4"",""active"",37]",-127.20816861430001,-58.094024054499997
201,186356616046128,"[""ring4"",""active"",38]",-121.1099721113,-69.922875000000005
202,90336894231343,"[""ring4"",""active"",39]",-113.9149849464,-81.118493561700006
203,110974730378632,"[""ring4"",""active"",40]",-105.68836603779999,-91.579490484100006
204,189460664477081,"[""ring4"",""active"",41]",-96.504616920000004,-101.2111293593
205,174627487827072,"[""ring4"",""active"",42]",-86.446907047300002,-109.92618457410001
206,12666634866111,"[""ring4"",""active"",43]",-75.606320597700005,-117.6457312389
207,264137056305333,"[""ring4"",""active"",44]",-64.081031600900005,-124.2998599437
208,157926074659033,"[""ring4"",""active"",45]",-51.975414858699999,-129.8283098686
209,188394866474283,"[""ring4"",""active"",46]",-39.399100710900001,-134.18101451480001
210,273110110346102,"[""ring4"",""active"",47]",-26.465982206,-137.31855511520001
211,86286860731454,"[""ring4"",""active"",48]",-13.293183667899999,-139.21251761619999
212,213624765757933,"[""ring4"",""active"",49]",-0,-139.84575000000001
213,134127273969171,"[""ring4"",""active"",50]",13.293183667899999,-139.21251761619999
214,117092707444576,"[""ring4"",""active"",51]",26.465982206,-137.31855511520001
215,89888352884877,"[""ring4"",""active"",52]",39.399100710900001,-134.18101451480001
216,148741488918137,"[""ring4"",""active"",53]",51.975414858699999,-129.8283098686
217,31140464893598,"[""ring4"",""active"",54]",64.081031600900005,-124.2998599437
218,157861437555367,"[""ring4"",""active"",55]",75.606320597700005,-117.6457312389
219,174967414936778,"[""ring4"",""active"",56]",86.446907047300002,-109.92618457410001
220,158805511150832,"[""ring4"",""active"",57]",96.504616920000004,-101.2111293593
221,31065264203047,"[""ring4"",""active"",58]",105.68836603779999,-91.579490484100006
222,107117089717890,"[""ring4"",""active"",59]",113.9149849464,-81.118493561700006
223,166642483298093,"[""ring4"",""active"",60]",121.1099721113,-69.922875000000005
224,138840614426827,"[""ring4"",""active"",61]",127.20816861430001,-58.094024054499997
225,193394635713193,"[""ring4"",""active"",62]",132.1543482438,-45.7390646311
226,274420313286902,"[""ring4"",""active"",63]",135.90371763089999,-32.969885155500002
227,176401512941857,"[""ring4"",""active"",64]",138.42232190589999,-19.902125294499999
228,169552146916756,"[""ring4"",""active"",65]",139.6873521986,-6.6541287047999997
229,23520626475590,"[""ring5"",""active"",0]",152.81937572019999,6.5807237825999998
230,222353045440909,"[""ring5"",""active"",1]",151.68795452910001,19.693449971300002
231,13627925224066,"[""ring5"",""active"",2]",149.43348879370001,32.660372746599997
232,261600412324865,"[""ring5"",""active"",3]",146.07266978940001,45.385489548899997
233,155123218978573,"[""ring5"",""active"",4]",141.63037984429999,57.7745880656
234,139126295387140,"[""ring5"",""active"",5]",136.139508119,69.735943745699998
235,17104254734932,"[""ring5"",""active"",6]",129.64070710659999,81.180998896899993
236,257202337253132,"[""ring5"",""active"",7]",122.1820916561,92.025018334899997
237,20256286585924,"[""ring5"",""active"",8]",113.8188827467,102.18771673400001
238,226842049771351,"[""ring5"",""active"",9]",104.6129986511,111.5938530306
239,22306274976552,"[""ring5"",""active"",10]",94.632596514400007,120.17378748270001
240,8522133503955,"[""ring5"",""active"",11]",83.951567742199998,127.8639972574
241,109224736450407,"[""ring5"",""active"",12]",72.648990934400004,134.607546732
242,192014594872712,"[""ring5"",""active"",13]",60.808546415499997,140.3545090257
243,5788196010393,"[""ring5"",""active"",14]",48.517896693899999,145.06233564019999
244,227952558828436,"[""ring5"",""active"",15]",35.868037440099997,148.69617147459999
245,152308738858516,"[""ring5"",""active"",16]",22.9526237862,151.22911287950001
246,213125153228881,"[""ring5"",""active"",17]",9.8672769361999997,152.64240684309999
247,71269691663161,"[""ring5"",""active"",18]",-3.2911237798999999,152.92558983129999
248,156249175796049,"[""ring5"",""active"",19]",-16.425158167100001,152.07656525639999
249,202748898602645,"[""ring5"",""active"",20]",-29.4375864298,150.10161899920001
250,43945525603687,"[""ring5"",""active"",21]",-42.232069101999997,147.01537287089999
251,73207654735822,"[""ring5"",""active"",22]",-54.713880310199997,142.840676358
252,5758917734907,"[""ring5"",""active"",23]",-66.790609091199997,137.60843745290001
253,97876239973797,"[""ring5"",""active"",24]",-78.372843570599997,131.3573938218
254,33095221570398,"[""ring5"",""active"",25]",-89.374832936399997,124.1338260048
255,277111629805253,"[""ring5"",""active"",26]",-99.715122308600002,115.9912147707
256,52709217833209,"[""ring5"",""active"",27]",-109.3171558025,106.9898451641
257,245682835225288,"[""ring5"",""active"",28]",-118.1098433216,97.196360176499994
258,125292141479106,"[""ring5"",""active"",29]",-126.0280868837,86.683267344000001
259,94762750622421,"[""ring5"",""active"",30]",-133.01326258380001,75.528401927999994
260,75994957899253,"[""ring5"",""active"",31]",-139.0136546251,63.814350649200001
261,20004688814997,"[""ring5"",""active"",32]",-143.98483820409999,51.627840244799998
262,175860044824892,"[""ring5"",""active"",33]",-147.8900084169,39.0590953743
263,183972625240563,"[""ring5"",""active"",34]",-150.70025274950001,26.201170627100002
264,238480623597105,"[""ring5"",""active"",35]",-152.39476513619999,13.149261579699999
265,123379877610518,"[""ring5"",""active"",36]",-152.96100000000001,0
266,239283752301026,"[""ring5"",""active"",37]",-152.39476513619999,-13.149261579699999
267,183370882837706,"[""ring5"",""active"",38]",-150.70025274950001,-26.201170627100002
268,175759257811417,"[""ring5"",""active"",39]",-147.8900084169,-39.0590953743
269,85670323711507,"[""ring5"",""active"",40]",-143.98483820409999,-51.627840244799998
270,192077555300193,"[""ring5"",""active"",41]",-139.0136546251,-63.814350649200001
271,72709185471645,"[""ring5"",""active"",42]",-133.01326258380001,-75.528401927999994
272,72248347403569,"[""ring5"",""active"",43]",-126.0280868837,-86.683267344000001
273,191260267335111,"[""ring5"",""active"",44]",-118.1098433216,-97.196360176499994
274,83628581397731,"[""ring5"",""active"",45]",-109.3171558025,-106.9898451641
275,83195177570344,"[""ring5"",""active"",46]",-99.715122308600002,-115.9912147707
276,60631607472577,"[""ring5"",""active"",47]",-89.374832936399997,-124.1338260048
277,52503766025382,"[""ring5"",""active"",48]",-78.372843570599997,-131.3573938218
278,217241937472025,"[""ring5"",""active"",49]",-66.790609091199997,-137.60843745290001
279,121174415326769,"[""ring5"",""active"",50]",-54.713880310199997,-142.840676358
280,104047867091438,"[""ring5"",""active"",51]",-42.232069101999997,-147.01537287089999
281,214778283416061,"[""ring5"",""active"",52]",-29.4375864298,-150.10161899920001
282,234678724139405,"[""ring5"",""active"",53]",-16.425158167100001,-152.07656525639999
283,173585238361232,"[""ring5"",""active"",54]",-3.2911237798999999,-152.92558983129999
284,270449284997860,"[""ring5"",""active"",55]",9.8672769361999997,-152.64240684309999
285,256100742887971,"[""ring5"",""active"",56]",22.9526237862,-151.22911287950001
286,81250924882693,"[""ring5"",""active"",57]",35.868037440099997,-148.69617147459999
287,155366379369128,"[""ring5"",""active"",58]",48.517896693899999,-145.06233564019999
288,250091917024527,"[""ring5"",""active"",59]",60.808546415499997,-140.3545090257
289,161047720681361,"[""ring5"",""active"",60]",72.648990934400004,-134.607546732
290,271279813364339,"[""ring5"",""active"",61]",83.951567742199998,-127.8639972574
291,55992506942994,"[""ring5"",""active"",62]",94.632596514400007,-120.17378748270001
292,98626777492812,"[""ring5"",""active"",63]",104.6129986511,-111.5938530306
293,280366544408847,"[""ring5"",""active"",64]",113.8188827467,-102.18771673400001
294,247862487429520,"[""ring5"",""active"",65]",122.1820916561,-92.025018334899997
295,113428781052480,"[""ring5"",""active"",66]",129.64070710659999,-81.180998896899993
296,186944288805866,"[""ring5"",""active"",67]",136.139508119,-69.735943745699998
297,62639937718710,"[""ring5"",""active"",68]",141.63037984429999,-57.7745880656
298,181048829255108,"[""ring5"",""active"",69]",146.07266978940001,-45.385489548899997
299,238349268831454,"[""ring5"",""active"",70]",149.43348879370001,-32.660372746599997
300,204699139529072,"[""ring5"",""active"",71]",151.68795452910001,-19.693449971300002
301,115322783196771,"[""ring5"",""active"",72]",152.81937572019999,-6.5807237825999998
302,15633397888638,"[""ring6"",""active"",0]",165.9449496563,6.6026129404000002
303,3618394902825,"[""ring6"",""active"",1]",164.89579225509999,19.766094976200002
304,66424263510672,"[""ring6"",""active"",2]",162.80411056380001,32.804609395600004
305,257966886653104,"[""ring6"",""active"",3]",159.68312886730001,45.635722512199997
306,153079224300172,"[""ring6"",""active"",4]",155.55257901690001,58.178311897699999
307,172708008851399,"[""ring6"",""active"",5]",150.4385756785,70.353079263699996
308,201027126862124,"[""ring6"",""active"",6]",144.37345122790001,82.083051811000004
309,97077543497017,"[""ring6"",""active"",7]",137.39555133459999,93.294068876400004
310,173356775268481,"[""ring6"",""active"",8]",129.54899252850001,103.9152508004
311,203453305678702,"[""ring6"",""active"",9]",120.8833832806,113.8794470512
312,30604529686480,"[""ring6"",""active"",10]",111.4535103628,123.12366077190001
313,74175571152741,"[""ring6"",""active"",11]",101.3189924676,131.58944706700001
314,7294419471254,"[""ring6"",""active"",12]",90.543903280400002,139.22328250979999
315,72501091431243,"[""ring6"",""active"",13]",79.196366384100003,145.97690353479999
316,125008252351536,"[""ring6"",""active"",14]",67.348124560700001,151.80761157539999
317,82741542558678,"[""ring6"",""active"",15]",55.074086209599997,156.678543018
318,136347579096247,"[""ring6"",""active"",16]",42.451851753299998,160.5589022657
319,204917347607831,"[""ring6"",""active"",17]",29.561223022,163.4241564381
320,90721195782871,"[""ring6"",""active"",18]",16.483698720900001,165.25619047570001
321,19437795711162,"[""ring6"",""active"",19]",3.3019591691999999,166.04342166949999
322,8742095329409,"[""ring6"",""active"",20]",-9.9006564314999999,165.78087289039999
323,171071219876311,"[""ring6"",""active"",21]",-23.040676894499999,164.47020405629999
324,193133937668178,"[""ring6"",""active"",22]",-36.035026779799999,162.11970163749999
325,46566491873461,"[""ring6"",""active"",23]",-48.801551623500004,158.74422626730001
326,31492300519486,"[""ring6"",""active"",24]",-61.259537345200002,154.36511878760001
327,24546376086534,"[""ring6"",""active"",25]",-73.330220548100002,149.0100653259
328,133965456100379,"[""ring6"",""active"",26]",-84.937286486399998,142.71292225440001
329,278872408392949,"[""ring6"",""active"",27]",-96.007351552299994,135.513502139
330,190393026479347,"[""ring6"",""active"",28]",-106.4704272302,127.4573220317
331,170312264844696,"[""ring6"",""active"",29]",-116.2603625867,118.595315697
332,192903510103468,"[""ring6"",""active"",30]",-125.31526249860001,108.9835115923
333,204096031368815,"[""ring6"",""active"",31]",-133.577878973,98.682678637799995
334,68236790755907,"[""ring6"",""active"",32]",-140.99597308849999,87.757942016000001
335,175706828718013,"[""ring6"",""active"",33]",-147.5226452656,76.278371429299995
336,152553411453083,"[""ring6"",""active"",34]",-153.11663178129999,64.316544419099998
337,136600615361312,"[""ring6"",""active"",35]",-157.74256565190001,51.948087506999997
338,62373048652962,"[""ring6"",""active"",36]",-161.3712002339,39.251198059899998
339,181856645093371,"[""ring6"",""active"",37]",-163.97959413129999,26.306149901000001
340,130293704323625,"[""ring6"",""active"",38]",-165.55125623789999,13.194785792499999
341,61753894552097,"[""ring6"",""active"",39]",-166.07624999999999,0
342,89052692619480,"[""ring6"",""active"",40]",-165.55125623789999,-13.194785792499999
343,110421658250941,"[""ring6"",""active"",41]",-163.97959413129999,-26.306149901000001
344,237887334612196,"[""ring6"",""active"",42]",-161.3712002339,-39.251198059899998
345,6774256656513,"[""ring6"",""active"",43]",-157.74256565190001,-51.948087506999997
346,1461599247815,"[""ring6"",""active"",44]",-153.11663178129999,-64.316544419099998
347,113080086478275,"[""ring6"",""active"",45]",-147.5226452656,-76.278371429299995
348,275076801571628,"[""ring6"",""active"",46]",-140.99597308849999,-87.757942016000001
349,219525186125527,"[""ring6"",""active"",47]",-133.577878973,-98.682678637799995
350,256415157047643,"[""ring6"",""active"",48]",-125.31526249860001,-108.9835115923
351,105765501990854,"[""ring6"",""active"",49]",-116.2603625867,-118.595315697
352,233392164539072,"[""ring6"",""active"",50]",-106.4704272302,-127.4573220317
353,121780138828961,"[""ring6"",""active"",51]",-96.007351552299994,-135.513502139
354,123535355556610,"[""ring6"",""active"",52]",-84.937286486399998,-142.71292225440001
355,41644475214493,"[""ring6"",""active"",53]",-73.330220548100002,-149.0100653259
356,232600081420609,"[""ring6"",""active"",54]",-61.259537345200002,-154.36511878760001
